conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,",created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url"
,,,,,,,,,,,,,,,"333,Fri Dec 15 03:45:21 +0000 2023,1735506302116454886,“Desak Anies” adalah salah satu event yg paling bagus di masa pilpres sekarang ini.,0,1,0,2,in,1473313762790633472,1735506302116454886,PelatihBart,https://twitter.com/PelatihBart/status/1735506302116454886"
,,,,,,,,,,,,,,,"334,Fri Dec 15 03:45:19 +0000 2023,1735506295195947332,""@lihatdariatas @Fahrihamzah saya mohon jgn pak Anies, kasihan....  kalo bisa di BINA saja , maksud saya di BINASAKAN🤣"",0,0,0,1,in,1423620384,1735241365360128127,tegoehrahardjo,https://twitter.com/tegoehrahardjo/status/1735506295195947332"
,,,,,,,,,,,,,,,"335,Fri Dec 15 03:45:17 +0000 2023,1735506284605321581,""@OposisiCerdas justru kalo dibanding FH, Anies ini sepele. Apalagi tentang kebebasan berfikir soal ilmu politik di lapangan. Cuma FH kalah pamor aja."",0,0,0,0,in,1536519390757552128,1735290142653591599,bobonapo,https://twitter.com/bobonapo/status/1735506284605321581"
,,,,,,,,,,,,,,,"336,Fri Dec 15 03:45:14 +0000 2023,1735506275004481779,@Metro_TV gimana juga emang pak anies yang paling terdepan 😌,0,0,0,0,in,1462488980,1735148197415362583,jiwoongkos,https://twitter.com/jiwoongkos/status/1735506275004481779"
,,,,,,,,,,,,,,,"337,Fri Dec 15 03:45:10 +0000 2023,1735506256834806218,@andywindarto @tvOneNews Apa yg di sampaikan pak anies semua fakta bukan retorika ....,0,0,0,0,in,1271237353881796609,1734589822717874378,JujurRindu,https://twitter.com/JujurRindu/status/1735506256834806218"
,,,,,,,,,,,,,,,"338,Fri Dec 15 03:45:08 +0000 2023,1735506249192739083,@Metro_TV salut gak sih lo dengan pak Anies ya gak,0,0,0,0,in,105936906,1735148197415362583,kirnliz,https://twitter.com/kirnliz/status/1735506249192739083"
,,,,,,,,,,,,,,,"339,Fri Dec 15 03:45:07 +0000 2023,1735506244671304092,@sigid_dhiro @biasa2aja234 @aniesbaswedan Apakah anies bisa buat pembangunan di mana mana?,0,0,0,0,in,1056437103385427968,1734758590538514496,faahobi,https://twitter.com/faahobi/status/1735506244671304092"
,,,,,,,,,,,,,,,"340,Fri Dec 15 03:44:59 +0000 2023,1735506210198274355,@cakimiNOW Subhanallah Allahu akbar. Makin mantap pilih pak Anies,0,0,0,1,in,963043320212594692,1735483262871486559,Wawan17882786,https://twitter.com/Wawan17882786/status/1735506210198274355"
,,,,,,,,,,,,,,,"341,Fri Dec 15 03:44:53 +0000 2023,1735506185300881903,""@NenkMonica @andre_rosiade Bang Andre juga tidak beretika dan angkuh, dengan klaim anies jadi gub dki karena gerindra dan prabowo, dengan menapikan jasa jasa partai lain, relawan2,  dan rakyat DKI. Saya yakin kalau hanya prabowo dan gerindra saja sendiri yg ngusung, anies gak akan jadi."",0,1,0,2,in,145959630,1735466992038207976,seven7_7up,https://twitter.com/seven7_7up/status/1735506185300881903"
,,,,,,,,,,,,,,,"342,Fri Dec 15 03:44:48 +0000 2023,1735506164207775746,""@AHYS14P Pengamat yg terlalu mamaksakan pdhl sebaliknya.. Pak anies sebut situasi demokrasi skrg sgt2 memprihatinkan ee pakwo ngamuk2 sampe nunjuk2 pak anies dan belain jokowi, aneh aja d panggung debat buat dia tp kampanyekan jokowi terus kan ajaib bgt kan😀😀"",0,0,0,0,in,1118818741570064384,1735244017468846332,ukhtielya,https://twitter.com/ukhtielya/status/1735506164207775746"
,,,,,,,,,,,,,,,"343,Fri Dec 15 03:44:42 +0000 2023,1735506137636798474,""Anies datang menemui Surya Paloh. Ada dua atau tiga petinggi NasDem lainnya menemani. Salah satunya yang bercerita kepada saya mengenai momen ini.  Surya Paloh (SP): Nies, Abang punya tawaran untukmu. Ini demi bangsa dan negara. Pertama, kau jadi cawapres, Ganjar jadi capres."",0,1,0,1,in,71173287,1735504960933232708,arfibambani,https://twitter.com/arfibambani/status/1735506137636798474"
,,,,,,,,,,,,,,,"344,Fri Dec 15 03:44:38 +0000 2023,1735506123225194945,Bjirrrr udah kek buzzernya anies nih aku wkwkwk,0,0,0,0,in,1683804957978525697,1735506123225194945,yeageriztweet,https://twitter.com/yeageriztweet/status/1735506123225194945"
,,,,,,,,,,,,,,,"345,Fri Dec 15 03:44:34 +0000 2023,1735506104690548838,Anies cuma bisa ngomong doang https://t.co/LETYwPkZs0,0,0,0,0,in,612467981,1735506104690548838,ninjazx30,https://twitter.com/ninjazx30/status/1735506104690548838"
,,,,,,,,,,,,,,,"346,Fri Dec 15 03:44:31 +0000 2023,1735506095085600992,@kembang_tidur @MrBig90962477 @bobby_risakotta Cuma takutnya PDIP itu suka mencampuri. Dan klo pilih Prabowo atau Anies? Like... Are you really sure?? Ini tu konteksnya presiden lho. Urusannya bukan cuma di Indonesia tapi juga dengan dunia. Gwe jujur agak kurang yakin sih sama Anies atau Prabowo. Kurang cakap dan omong doang.,0,1,0,1,in,1532277472762679296,1734797606147277280,22harrieth,https://twitter.com/22harrieth/status/1735506095085600992"
,,,,,,,,,,,,,,,"347,Fri Dec 15 03:44:27 +0000 2023,1735506078631448794,""@dusrimulya @Imade_kun @hasmibakhtiar Anies ini lucu, sok sok ngomongin oposisi dan jadi oposisi partai yang dukung dia koalisi pemerintah semua, sok sok ngomongin demokrasi, pernah jadi kader partai dan berporses di partai blm. Omongan nya muter tapi kelakuan nya stag gak berubah. Pragmatis."",0,0,0,0,in,222107248,1735441446071869635,fazinhisabi,https://twitter.com/fazinhisabi/status/1735506078631448794"
,,,,,,,,,,,,,,,"348,Fri Dec 15 03:44:27 +0000 2023,1735506075485389135,""Menurutku Aneh, kenapa orang2 dekat @prabowo termasuk Kader2 Partai @Gerindra   Membantah Penjelasan Prabowo yang disampaikan oleh Anies saat Debat Capres Sesi Pertama?  Ada apa? Kenapa? Apakah   https://t.co/gS1P0tZZDX"",1,2,6,21,in,2905814730,1735506075485389135,abu_waras,https://twitter.com/abu_waras/status/1735506075485389135"
,,,,,,,,,,,,,,,"349,Fri Dec 15 03:44:18 +0000 2023,1735506040094183818,@ViralHot5 @NoviBudi78 @aniesbaswedan Yaa itu kan ada video diliat. paham atau engga? Jobdesknya anies kan cuma dijakarta bukan jabar banten dan sekitarnya. Minimal kalo ga ngerti gausah keras kepala gitu loh,0,0,0,0,in,1643622703121723394,1735153768415867217,Hasanasyari__,https://twitter.com/Hasanasyari__/status/1735506040094183818"
,,,,,,,,,,,,,,,"350,Fri Dec 15 03:44:14 +0000 2023,1735506022708711930,Swing voter berhasil dipengaruhi oleh Ganjar melalui debat pertama pilpres 2024  .  tag || olivia Daesang Gacoan BATTER UP 100M VIEWS gempa Surabaya Anies Dana 40% SETIAP HARI First Lady pilihan terbaik || https://t.co/UvOuICX1IG,5,0,1,8,in,1632583370692780033,1735506022708711930,MonicaHasaniy,https://twitter.com/MonicaHasaniy/status/1735506022708711930"
,,,,,,,,,,,,,,,"351,Fri Dec 15 03:44:14 +0000 2023,1735506021148426409,Setauku anies emang konstan pakai pendukung dari orang-orang ini buat dapetin suara banyak tapi pas eksekusinya dia ga sesuai sama ideologi orang-orang ini.,1,0,0,0,in,1683804957978525697,1735506021148426409,yeageriztweet,https://twitter.com/yeageriztweet/status/1735506021148426409"
,,,,,,,,,,,,,,,"352,Fri Dec 15 03:44:13 +0000 2023,1735506019395264893,""@mazzini_gsp Wah… jgn pilih kasih gitu dong… masak cuma ama satu aliran agama aja… ama aliran agama yg lain juga dong… BIAR MAKIN TOLERAN… kan semua aliran agama perlu diperhatikan kan, Bapak Anies…"",0,0,0,0,in,1619468903050264576,1735315736657306025,YTuddy,https://twitter.com/YTuddy/status/1735506019395264893"
,,,,,,,,,,,,,,,"353,Fri Dec 15 03:44:13 +0000 2023,1735506018522767492,@ARSIPAJA Siapa bilang nurun? Ad yg pindah haluan sih tpi itu basis suara ahokers tpi nambah suarany dong dari militan akar rumput islam konservatif dan itu trbagi di seluruh indonesia apalagi kmrin uas udah prnyataan skap makin nambah suara anies yg nurun cma suara non muslim dan komunis,0,0,0,0,in,1725010867409088512,1735304772981518471,IhzaaaMarwan,https://twitter.com/IhzaaaMarwan/status/1735506018522767492"
,,,,,,,,,,,,,,,"354,Fri Dec 15 03:44:10 +0000 2023,1735506006678049095,""@tamerlane9470 @strike_bravo_b Ada bahan enggak nder, tergantung sikap jokowi ntar gimana. Tapi kalau mega masih sakit hati keknya langsung all-in anies."",0,1,0,2,in,1263454995879325698,1735503248512184672,tejarbeledug,https://twitter.com/tejarbeledug/status/1735506006678049095"
,,,,,,,,,,,,,,,"355,Fri Dec 15 03:44:10 +0000 2023,1735506005163942182,@zenrs Tanpa Yusuf Martak dkk Anies bukan siapa-siapa. Sebagian besar pendukung Anies adalah dari kelompok Islam politik,0,0,0,0,in,170718151,1735500075961618513,vadalle,https://twitter.com/vadalle/status/1735506005163942182"
,,,,,,,,,,,,,,,"356,Fri Dec 15 03:44:08 +0000 2023,1735505998897643963,Ganjar menegaskan bahwa pemberantasan korupsi itu tidak hanya cukup dengan kata – kata tetapi perlu tindakan  .  tag || olivia Daesang Gacoan BATTER UP 100M VIEWS gempa Surabaya Anies Dana 40% SETIAP HARI First Lady pilihan terbaik || https://t.co/ALDgmvo5Co,5,0,1,7,in,1632581117336522755,1735505998897643963,JunaidiNurtin,https://twitter.com/JunaidiNurtin/status/1735505998897643963"
,,,,,,,,,,,,,,,"357,Fri Dec 15 03:44:06 +0000 2023,1735505986742555114,""@herculep638 Anak saya yang bersekolah di SMP paham apa yang disampaikan oleh Anies Baswedan. Kalau mau tanya, saya akan tunjukkan pada Anda!"",0,0,0,0,in,138331907,1735265561335251152,AhmadSahidah,https://twitter.com/AhmadSahidah/status/1735505986742555114"
,,,,,,,,,,,,,,,"358,Fri Dec 15 03:44:02 +0000 2023,1735505973866102871,Melibatkan masyarakat dalam pengambilan kebijakan merupakan ciri penerapan demokrasi ala Ganjar  .  tag || olivia Daesang Gacoan BATTER UP 100M VIEWS gempa Surabaya Anies Dana 40% SETIAP HARI First Lady pilihan terbaik || https://t.co/XDukEH9ik6,5,0,1,6,in,1632579203215552512,1735505973866102871,FachriaKarina,https://twitter.com/FachriaKarina/status/1735505973866102871"
,,,,,,,,,,,,,,,"359,Fri Dec 15 03:43:59 +0000 2023,1735505960146481552,""Hari ini pak Anies Baswedan berkumpul bersama teman-teman disabilitas dalam acara Diskusi santai disabilitas se-Jabodetabek""""  #AMINAjaDulu  #AminkanIndonesia  #AniesMuhaimin2024 https://t.co/tUoLi3GwJw"""""",0,2,37,87,in,1334853481019056128,1735505960146481552,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1735505960146481552"
,,,,,,,,,,,,,,,"360,Fri Dec 15 03:43:57 +0000 2023,1735505950453457192,Ganjar berhasil meningkatkan elektabilitasnya sebagai capres 2024 lewat debat pertama  .  tag || olivia Daesang Gacoan BATTER UP 100M VIEWS gempa Surabaya Anies Dana 40% SETIAP HARI First Lady pilihan terbaik || https://t.co/VWPVQn7fjd,5,0,1,8,in,1631936643463786496,1735505950453457192,AtaritaTresna,https://twitter.com/AtaritaTresna/status/1735505950453457192"
,,,,,,,,,,,,,,,"361,Fri Dec 15 03:43:52 +0000 2023,1735505929981067288,Pengamat politik memberikan Ganjar nilai 70 karena penjabarannya sangat ringkas dan jelas  .  tag || olivia Daesang Gacoan BATTER UP 100M VIEWS gempa Surabaya Anies Dana 40% SETIAP HARI First Lady pilihan terbaik || https://t.co/TNpy6YeuRF,5,0,1,6,in,1631934490431062016,1735505929981067288,RahmiginaCardi,https://twitter.com/RahmiginaCardi/status/1735505929981067288"
,,,,,,,,,,,,,,,"362,Fri Dec 15 03:43:50 +0000 2023,1735505919801524391,""@Hasbil_Lbs Mereka mengerti maksud dari ANGIN"""" yang disampaikan Anies, Hanya saja mereka menutup pikiran dan malah membodohkan diri untuk memilih """"tidak mengerti"""" maksud tersebut."""""",0,0,0,0,in,1668544175527333888,1735287753276109220,buzzer_musiman,https://twitter.com/buzzer_musiman/status/1735505919801524391"
,,,,,,,,,,,,,,,"363,Fri Dec 15 03:43:43 +0000 2023,1735505890823029187,""Sesungguhnya, maxwin itu hanya untuk orang orang yang selalu ingin mencoba  #pionbet #pionbet88 #jumat #gacoan #trending #semalem #siksaneraka #anies #daesang #sb #viral #beranda #fyp #likeforlikes https://t.co/RKeHLUnXV4"",0,0,0,0,in,1577123096,1735505890823029187,pionbet_jackpot,https://twitter.com/pionbet_jackpot/status/1735505890823029187"
,,,,,,,,,,,,,,,"364,Fri Dec 15 03:43:42 +0000 2023,1735505887492706691,""Celana Panjang Bahan Wanita Harem Baggy Pants Murah Dapatkan Cashback 40% di Shopee Video Anies Gacoan Daesang Gempa #DebatCapres Ayo, lihat videoku di Shopee Video!  https://t.co/LVMONM21qO https://t.co/IOgWSsMo1L"",0,0,0,0,in,1724025687848488960,1735505887492706691,BudyHer77,https://twitter.com/BudyHer77/status/1735505887492706691"
,,,,,,,,,,,,,,,"365,Fri Dec 15 03:43:37 +0000 2023,1735505868723302635,""@hasyimmah Seharusnya kl tanya sm Anies dipancing dl, 1+1 = brp pak?"""" Kl dia jwb 2, lanjut ke pertanyaan berikutnya """"setuju atau tidak tentang IKN?"""" kl masih muter² lg jwbn nya ya diulang lagi ke pertanyaan awal, ulang terus sampe dia benar menjawabnya"""""",0,0,0,1,in,57003815,1735191540715458961,tronnys,https://twitter.com/tronnys/status/1735505868723302635"
,,,,,,,,,,,,,,,"366,Fri Dec 15 03:43:24 +0000 2023,1735505812704153665,@AntonRZ_ @andre_rosiade Lalu apa urusannya Anies yg dipinang oleh Nasdem sbg Bacapres saat itu harus Pamit kpd Prabowo? Janji Anies telah Lunas dilaksanakan dan janji itu utk kontestasi 2019 dan sudah dibuktikan Anies tdk ikut berkontestasi pd 2019. Lalu urusannya apa dg 2024 Anies hrs Pamit? MIKIR!!!,0,0,1,2,in,1637692626215501824,1735340129139692025,carlitovito180,https://twitter.com/carlitovito180/status/1735505812704153665"
,,,,,,,,,,,,,,,"367,Fri Dec 15 03:43:12 +0000 2023,1735505762854838346,""Isu Penarikan Menteri Pendukung Anies dari Kabinet Jokowi, Ini Penjelasannya https://t.co/BnHY6bjmvq https://t.co/mQS7XbsHS3"",0,0,0,0,in,155169715,1735505762854838346,soloposdotcom,https://twitter.com/soloposdotcom/status/1735505762854838346"
,,,,,,,,,,,,,,,"368,Fri Dec 15 03:43:11 +0000 2023,1735505756383006941,@Dennysiregar7 Skrg Abdul Somad dipake Pak Anies @aniesbaswedan,0,0,0,0,in,1552281304799907840,1735151767955058885,kusukamutida,https://twitter.com/kusukamutida/status/1735505756383006941"
,,,,,,,,,,,,,,,"369,Fri Dec 15 03:43:06 +0000 2023,1735505737957421315,@elisa_jkt @DKIJakarta Demi menghilangkan rekam jejak Anies,0,0,0,0,in,1641626491460128768,1735493887094075755,Suaraliterasi91,https://twitter.com/Suaraliterasi91/status/1735505737957421315"
,,,,,,,,,,,,,,,"370,Fri Dec 15 03:43:02 +0000 2023,1735505719213146421,""@alwaysNangis2 @xandreanda @afifahafra79 nah disini anies sbg ketua RT yg bijak memberikan solusi bahwa kebersihan lingkungan harus menjadi tanggungjawab bersama, tidak bisa hanya tergantung pada satu rumah saja sementara rumah lain tdk menjaga kebersihan."",0,0,0,0,in,1682678922952179713,1735263088516223100,iwan3660,https://twitter.com/iwan3660/status/1735505719213146421"
,,,,,,,,,,,,,,,"371,Fri Dec 15 03:43:02 +0000 2023,1735505719116587513,""jadi menurut anies, krn angin tdk punya ktp maka setiap wilayah hendaknya punya monitor polusi udara yg canggih. agar bisa mendeteksi sumber pergerakan angin  #JumatBerkah"",0,0,0,0,in,53904630,1735505719116587513,sudjati,https://twitter.com/sudjati/status/1735505719116587513"
,,,,,,,,,,,,,,,"372,Fri Dec 15 03:43:00 +0000 2023,1735505711092978173,""@AndisBoga @muchlis_ar Wkwkww. Narasinya salah. Anies gagal di konvensi demokrat, di ambil jokowi sebagai jubir, diangkat mendikbud, di buang jokowi kemudian daftar pilkada minta bantuan gerindra, jadi gubernur, selesai jabatan 5 tahun, diambil SP buat capres. Gak ada berkhianatnya deh"",0,0,0,0,in,320671693,1734859397074169919,muhamadrdani,https://twitter.com/muhamadrdani/status/1735505711092978173"
,,,,,,,,,,,,,,,"373,Fri Dec 15 03:43:00 +0000 2023,1735505710761578785,""@ARSIPAJA bener kan jadinya yg dibilang pak Anies? wkwk nyalahin angin dikasus ini wajar, kecuali tembak menembak nyalahin angin agak laen..."",0,0,0,0,in,2397505423,1735467703262122079,ssenabluu,https://twitter.com/ssenabluu/status/1735505710761578785"
,,,,,,,,,,,,,,,"374,Fri Dec 15 03:42:55 +0000 2023,1735505690020741494,Berpartnerlah dengan orang yang mau diajak bicara. #interskill #motivasi #bisnis Anies https://t.co/TPgFadZYyQ,0,0,0,0,in,1273220838259519489,1735505690020741494,interskill_id,https://twitter.com/interskill_id/status/1735505690020741494"
,,,,,,,,,,,,,,,"375,Fri Dec 15 03:42:54 +0000 2023,1735505686342340915,""@NenkMonica @andre_rosiade Ya merka menganggap itu kontrak politik selamanya, ya selama pak prabowo capres trs gak tau smpe kapan kan? Jdnya wajar lah mereka berasumsi, heheh kasian sbnrnya sih dilihat selurh rkyat indonesia jdi bulan²n Anies jd ya akan menyerang karakter menyerang pribadi krn minim gagasn"",0,0,0,0,in,1653785194321842176,1735466992038207976,rara_mulia31478,https://twitter.com/rara_mulia31478/status/1735505686342340915"
,,,,,,,,,,,,,,,"376,Fri Dec 15 03:42:52 +0000 2023,1735505679987949892,""Jadi yah intinya, fasilitas di IKN bisa dimanfaatin buat seluruh masyarakat Indonesia.   Gacoan Ginting olivia gempa Daesang Anies Molly Surabaya Ahok Prabowo #JumatBerkah #DebatCapres BANGTAN DEBUT https://t.co/at1GwNfTBM"",0,0,0,0,in,1717796735941234688,1735505679987949892,sultan_andara88,https://twitter.com/sultan_andara88/status/1735505679987949892"
,,,,,,,,,,,,,,,"377,Fri Dec 15 03:42:52 +0000 2023,1735505676791947652,""@Hasbil_Lbs @aniesbaswedan ancrit.....ga LEVEL dunia politik lu dengan Pak Anies... dah kebaca ya depan mata, klo lu ga bakal  jadi CALO"",0,0,0,0,in,1508995746456309760,1735408605833330886,gugungu64874657,https://twitter.com/gugungu64874657/status/1735505676791947652"
,,,,,,,,,,,,,,,"378,Fri Dec 15 03:42:50 +0000 2023,1735505669309288614,""🍃https://t.co/iRoPMqPr2F  . Prime Video, Murah, #JumatBerkah, Kodai, Uncrush, Putus, Angin, Surabaya, Pagii, Semalem, Anies, Karina, Daesang, olivia, Gacoan https://t.co/yDRgzuGKpQ"",0,0,7,7,in,432477743,1735505669309288614,KPenaso,https://twitter.com/KPenaso/status/1735505669309288614"
,,,,,,,,,,,,,,,"379,Fri Dec 15 03:42:44 +0000 2023,1735505645800227181,@Metro_TV wah keren nih di dukung sama ustad UAS .....pak Anies sudah pasti menang telak,0,0,0,0,in,1671767379272171523,1735148197415362583,myarieshy,https://twitter.com/myarieshy/status/1735505645800227181"
,,,,,,,,,,,,,,,"380,Fri Dec 15 03:42:42 +0000 2023,1735505636786602067,Ooh jadi anies yang punya rencana menjarain pejabat pejabat era Jokowi ini kalau menang jadi presiden?   Ok. Thanks infonya 😊,0,1,1,1,in,1603576856573509633,1735505636786602067,Kimberley_2024,https://twitter.com/Kimberley_2024/status/1735505636786602067"
,,,,,,,,,,,,,,,"381,Fri Dec 15 03:42:33 +0000 2023,1735505600145186857,PREDIKSI TOGEL TEXAS 4D – 15 DESEMBER 2023 ANGKA MAIN : 7 0 8 1 5 CB 2D : 5 &amp  8 4D : 1580*7081*5078*0851 3D : 170*817*107*708*081 2D : 81*80*08*10*78*71 SHIO : ULAR TWINS : 88  #texas4dpools #togelonline #datatogel #yupitoto #bandartogelterpercaya #angkajitu #anies #prabowo https://t.co/h6n2G0q88Q,0,0,0,0,in,1564996124397580289,1735505600145186857,yupitoto,https://twitter.com/yupitoto/status/1735505600145186857"
,,,,,,,,,,,,,,,"382,Fri Dec 15 03:42:33 +0000 2023,1735505596768784459,@02Sukiman @Imade_kun @hasmibakhtiar Punya prinsip baik koq disebut sombong 🙃  Ngaji lg sana,0,1,0,0,in,164778726,1735441446071869635,dusrimulya,https://twitter.com/dusrimulya/status/1735505596768784459"
,,,,,,,,,,,,,,,"383,Fri Dec 15 03:42:26 +0000 2023,1735505570986353015,""@ajengcute16__ Padhal mbak ini sy yakin pendidikannya tinggi.lihat data yg di bicarakan ttg angin oleh anies.kl gk gini aja.5 rmh dr tmpt sy sdg bakar sampah.asap nya tdk sampai ke arah rmh sy.gk tau knp,tiba2 asapnya bs sampai ke rmh sy,krn angin yg bawa itu.itu contoh simple penjelasan anies."",0,0,0,0,in,2603471780,1735316595994771599,anto_cello,https://twitter.com/anto_cello/status/1735505570986353015"
,,,,,,,,,,,,,,,"384,Fri Dec 15 03:42:26 +0000 2023,1735505567521837542,""Gak suka ma Anies tu silahkan, tp mbok yg fair. Jgn standar ganda bin hipokrit gitu lho 🤭  Si A dulu kan jd 'tumbal proyek' na pakdhe, gak brani nyelametin cuma dikasih kursi komisaris buat ngedem2. Sayang bnyk fans berat na yg buta n bego 🤷‍♀️"",0,0,0,0,in,1623555922776961026,1735505567521837542,sambatKezia88,https://twitter.com/sambatKezia88/status/1735505567521837542"
,,,,,,,,,,,,,,,"385,Fri Dec 15 03:42:18 +0000 2023,1735505537159348243,""@husni6680 @mihrabku Jadi inget waktu debat capres kemaren ada yang berapi-api bilang SAYA TIDAK PUNYA APA-APA, MAS ANIES....!""""  Gw yang nonton otomatis ngakak"""""",0,0,0,0,in,1484211593609383936,1735463477014298636,BungDenni,https://twitter.com/BungDenni/status/1735505537159348243"
,,,,,,,,,,,,,,,"386,Fri Dec 15 03:42:16 +0000 2023,1735505528254775528,""@tejarbeledug @strike_bravo_b Tp kalo yg lolos Prabowo-Anies, kemungkinan besar suara2 Ganjar bakal lari ke Prabowo jg"",0,2,0,0,in,546025427,1735503248512184672,tamerlane9470,https://twitter.com/tamerlane9470/status/1735505528254775528"
,,,,,,,,,,,,,,,"387,Fri Dec 15 03:42:08 +0000 2023,1735505494578692446,""Apa sih yang kita bela? Kita membela nilai, membela kebenaran. Tapi daripada netral tidak jelas, lebih baik berpihak pada yang saya anggap benar, Anies Baswedan."""" (Refly Harun)   #JokowiHarusMenyerah  #JokowiHarusMenyerah https://t.co/fVZy1nH87w"""""",0,0,2,3,in,1373967328979787779,1735505494578692446,bianca01403,https://twitter.com/bianca01403/status/1735505494578692446"
,,,,,,,,,,,,,,,"388,Fri Dec 15 03:41:53 +0000 2023,1735505430493987207,@KompasTV Lah..waktu dulu pilgub si anies ini pake cara itu khan.,0,0,0,0,in,42871572,1734867332756037965,djonnyrg,https://twitter.com/djonnyrg/status/1735505430493987207"
,,,,,,,,,,,,,,,"389,Fri Dec 15 03:41:47 +0000 2023,1735505406989099348,""@itsquaileggs Bacot lo blok banyak buzzer ganjar yg sm ky buzzer anies sm2 ngmg prestasi sm2 ngatain lawan tpi yg lu repost ya cm anies,ganjar cm ngmg respect,liat aja timeline sendiri jgn munafik lo bangke sok keras lg 🤣"",0,1,0,0,in,1416731683529711618,1735445863840018819,Rkle11,https://twitter.com/Rkle11/status/1735505406989099348"
,,,,,,,,,,,,,,,"390,Fri Dec 15 03:41:46 +0000 2023,1735505399732982187,@PrabuSantoso1 @RainDyss @sobat_anies @PartaiSocmed Gabisa cek udah gue blokir semenjak dia menjilat air ludah sendiri,0,0,0,0,in,1720468355273068545,1735286126708150534,RPradana69980,https://twitter.com/RPradana69980/status/1735505399732982187"
,,,,,,,,,,,,,,,"391,Fri Dec 15 03:41:38 +0000 2023,1735505369009647983,""Guys, fasilitas di IKN dibangun bukan cm untuk ASN doang loooh... tapi ya krn ASN yg pindah duluan pastinya mereka yg pertama nikmatin fasilitas di IKN  Gacoan Ginting olivia gempa Daesang Anies Molly Surabaya Ahok Prabowo #JumatBerkah #DebatCapres BANGTAN DEBUT https://t.co/Ddt3Ae8gk7"",0,0,0,0,in,1717796735941234688,1735505369009647983,sultan_andara88,https://twitter.com/sultan_andara88/status/1735505369009647983"
,,,,,,,,,,,,,,,"392,Fri Dec 15 03:41:38 +0000 2023,1735505367227093153,""@PrabuSantoso1 @sobat_anies @PartaiSocmed Nah itu, kok masih ada yg ngikutin mereka yah,"",0,0,0,0,in,1723828319135916032,1735286126708150534,RainDyss,https://twitter.com/RainDyss/status/1735505367227093153"
,,,,,,,,,,,,,,,"393,Fri Dec 15 03:41:34 +0000 2023,1735505352622501998,Sekjen Gerindra: Pernyataan Anies Soal Prabowo Tidak Tahan Jadi Oposisi Tak Bersumber https://t.co/ZcFY2gaMmJ,1,5,0,3,in,41730943,1735505352622501998,VIVAcoid,https://twitter.com/VIVAcoid/status/1735505352622501998"
,,,,,,,,,,,,,,,"394,Fri Dec 15 03:41:34 +0000 2023,1735505352307917058,""Jadwal Kampanye Hari Ini, Anies Hadiri Diskusi Disabilitas di Bekasi https://t.co/9Etbx7JnCG #beritajogja #jogja #jogjaistimewa https://t.co/CE5GjWd3jT"",0,0,0,0,in,118371948,1735505352307917058,Harian_Jogja,https://twitter.com/Harian_Jogja/status/1735505352307917058"
,,,,,,,,,,,,,,,"395,Fri Dec 15 03:41:34 +0000 2023,1735505351905276183,""@basileatheoph badut madrid ngapain ditakutin, wong pas km50 mereka nggk bisa ngapa2in, pas mereka dibubarin juga Anies nggak ngebackup sama sekali🤣  justru yang ngotak ngatik konstitusi itu yang harus ditakuti dan jangan dipilih, mana ada yang pelanggar ham pula"",0,0,0,0,in,1678020558808809473,1735259799145886062,noyak0o,https://twitter.com/noyak0o/status/1735505351905276183"
,,,,,,,,,,,,,,,"396,Fri Dec 15 03:41:34 +0000 2023,1735505349996884402,""@anfangerxyz @WellySusan78240 @karimnas_ @aniesbaswedan @ganjarpranowo @prabowo Bisa dipastikan HOAX ini, gak mungkin Presiden Anies bikin aturan Syariah di Indonesia. Yang penting tidak melanggar perintah Agama dan Ijtihad Ulama! Rahmat bagi seluruh masyarakat Indonesia. SOLID! SOLID!"",0,1,0,0,in,1661564597709705216,1735173226656071715,omygbaik,https://twitter.com/omygbaik/status/1735505349996884402"
,,,,,,,,,,,,,,,"397,Fri Dec 15 03:41:19 +0000 2023,1735505287640240537,""@imanlagi Bang imam. Kapan acara desak anies ke timur, terutama ke papau ke nabire"",0,0,0,2,in,1536755371494481920,1735497569059639393,ngonocuyu,https://twitter.com/ngonocuyu/status/1735505287640240537"
,,,,,,,,,,,,,,,"398,Fri Dec 15 03:41:12 +0000 2023,1735505258577842289,""@abu_waras Pantes pendukungnya fitnah Anies terus. Dipikirnya warga X-land pada Gibran"""" apa 😁"""""",0,0,0,0,in,59916283,1735491923626848665,Kang_eNeS,https://twitter.com/Kang_eNeS/status/1735505258577842289"
,,,,,,,,,,,,,,,"399,Fri Dec 15 03:41:09 +0000 2023,1735505245298704827,@ferrykoto @kurawa @bps_statistics @aniesbaswedan Prabowo makin nyungseb aja dah akibat ulahnya si @kurawa main fitnah. Pak anies,0,0,0,0,in,3616680564,1735159147203826020,AbdoelRsd,https://twitter.com/AbdoelRsd/status/1735505245298704827"
